Training on NVIDIA TITAN Xp
Net has 25724 parameters
Round 1
generating trajectories
trajectories generated
Generated trajectories in 191.2 seconds
187731 examples
epoch: 0	train loss: 1.295340895652771	acc: 0.353	(9.7s)
epoch: 66	train loss: 0.34708085656166077	acc: 0.838	(8.4s)
epoch: 67	train loss: 0.2913207411766052	acc: 0.838	(8.4s)
epoch: 68	train loss: 0.4876188635826111	acc: 0.840	(8.4s)
epoch: 69	train loss: 0.5179793834686279	acc: 0.839	(8.4s)
epoch: 70	train loss: 0.4203098714351654	acc: 0.841	(8.4s)
epoch: 71	train loss: 0.411447137594223	acc: 0.840	(8.6s)
epoch: 72	train loss: 0.4239424169063568	acc: 0.842	(8.5s)
epoch: 73	train loss: 0.3485303521156311	acc: 0.842	(8.7s)
epoch: 74	train loss: 0.3637758195400238	acc: 0.843	(8.6s)
epoch: 75	train loss: 0.4517420530319214	acc: 0.843	(8.9s)
epoch: 76	train loss: 0.37432900071144104	acc: 0.844	(8.9s)
epoch: 77	train loss: 0.35305333137512207	acc: 0.844	(9.1s)
epoch: 78	train loss: 0.38311347365379333	acc: 0.844	(9.0s)
epoch: 79	train loss: 0.42298346757888794	acc: 0.844	(8.9s)
epoch: 80	train loss: 0.363267183303833	acc: 0.846	(8.9s)
epoch: 81	train loss: 0.5528307557106018	acc: 0.846	(8.9s)
epoch: 82	train loss: 0.4192674458026886	acc: 0.847	(8.9s)
epoch: 83	train loss: 0.3338170349597931	acc: 0.847	(9.0s)
epoch: 84	train loss: 0.3734688460826874	acc: 0.848	(9.0s)
epoch: 85	train loss: 0.41004374623298645	acc: 0.848	(8.5s)
epoch: 86	train loss: 0.48639753460884094	acc: 0.848	(8.4s)
epoch: 87	train loss: 0.4508400857448578	acc: 0.849	(8.3s)
epoch: 88	train loss: 0.36900389194488525	acc: 0.849	(8.3s)
epoch: 89	train loss: 0.45851194858551025	acc: 0.850	(8.5s)
epoch: 90	train loss: 0.38054853677749634	acc: 0.849	(8.6s)
epoch: 91	train loss: 0.34229132533073425	acc: 0.850	(8.3s)
epoch: 92	train loss: 0.4177221357822418	acc: 0.850	(8.4s)
epoch: 93	train loss: 0.35996341705322266	acc: 0.850	(8.4s)
epoch: 94	train loss: 0.3494345247745514	acc: 0.850	(8.7s)
epoch: 95	train loss: 0.4124949276447296	acc: 0.852	(8.7s)
epoch: 96	train loss: 0.35758504271507263	acc: 0.852	(9.1s)
epoch: 97	train loss: 0.29950645565986633	acc: 0.852	(9.0s)
epoch: 98	train loss: 0.3405924439430237	acc: 0.853	(8.9s)
epoch: 99	train loss: 0.3454485833644867	acc: 0.853	(8.9s)
epoch: 100	train loss: 0.39035388827323914	acc: 0.854	(8.9s)
epoch: 101	train loss: 0.3400430977344513	acc: 0.854	(9.0s)
epoch: 102	train loss: 0.34006205201148987	acc: 0.855	(9.1s)
epoch: 103	train loss: 0.37595435976982117	acc: 0.855	(8.9s)
epoch: 104	train loss: 0.4399079978466034	acc: 0.855	(8.9s)
epoch: 105	train loss: 0.3995263874530792	acc: 0.855	(8.9s)
epoch: 106	train loss: 0.27054843306541443	acc: 0.856	(8.4s)
epoch: 107	train loss: 0.29642853140830994	acc: 0.857	(8.4s)
epoch: 108	train loss: 0.3385552167892456	acc: 0.856	(8.6s)
epoch: 109	train loss: 0.3959929645061493	acc: 0.856	(8.4s)
epoch: 110	train loss: 0.3689195215702057	acc: 0.858	(8.4s)
epoch: 111	train loss: 0.3733501434326172	acc: 0.857	(8.4s)
epoch: 112	train loss: 0.3752008378505707	acc: 0.858	(8.4s)
epoch: 113	train loss: 0.4057888686656952	acc: 0.856	(8.4s)
epoch: 114	train loss: 0.39176151156425476	acc: 0.858	(8.5s)
epoch: 115	train loss: 0.5595787763595581	acc: 0.858	(8.8s)
epoch: 116	train loss: 0.5001142024993896	acc: 0.859	(8.7s)
epoch: 117	train loss: 0.3406388759613037	acc: 0.859	(8.9s)
epoch: 118	train loss: 0.47788703441619873	acc: 0.859	(9.0s)
epoch: 119	train loss: 0.39759504795074463	acc: 0.860	(8.9s)
epoch: 120	train loss: 0.34634289145469666	acc: 0.859	(9.1s)
epoch: 121	train loss: 0.3765043616294861	acc: 0.860	(9.2s)
epoch: 122	train loss: 0.3565175533294678	acc: 0.860	(9.0s)
epoch: 123	train loss: 0.29195037484169006	acc: 0.860	(9.0s)
epoch: 124	train loss: 0.3274243474006653	acc: 0.861	(8.9s)
epoch: 125	train loss: 0.44578254222869873	acc: 0.861	(8.5s)
epoch: 126	train loss: 0.35448843240737915	acc: 0.862	(8.6s)
epoch: 127	train loss: 0.4048440456390381	acc: 0.861	(8.8s)
epoch: 128	train loss: 0.39870768785476685	acc: 0.863	(8.7s)
epoch: 129	train loss: 0.36568906903266907	acc: 0.861	(9.0s)
epoch: 130	train loss: 0.5229186415672302	acc: 0.862	(9.0s)
epoch: 131	train loss: 0.4926687479019165	acc: 0.863	(9.0s)
epoch: 132	train loss: 0.4660104513168335	acc: 0.862	(9.1s)
epoch: 133	train loss: 0.46180418133735657	acc: 0.862	(9.2s)
epoch: 134	train loss: 0.4204745590686798	acc: 0.864	(8.9s)
epoch: 135	train loss: 0.30635708570480347	acc: 0.863	(9.0s)
epoch: 136	train loss: 0.39620766043663025	acc: 0.863	(9.0s)
epoch: 137	train loss: 0.4366275370121002	acc: 0.863	(9.0s)
epoch: 138	train loss: 0.29406678676605225	acc: 0.864	(9.0s)
epoch: 139	train loss: 0.42059606313705444	acc: 0.864	(8.6s)
epoch: 140	train loss: 0.23032429814338684	acc: 0.864	(8.6s)
epoch: 141	train loss: 0.3471681475639343	acc: 0.865	(8.7s)
epoch: 142	train loss: 0.2639364004135132	acc: 0.864	(8.8s)
epoch: 143	train loss: 0.36068153381347656	acc: 0.865	(9.0s)
epoch: 144	train loss: 0.36548492312431335	acc: 0.865	(9.1s)
epoch: 145	train loss: 0.3780386745929718	acc: 0.865	(9.1s)
epoch: 146	train loss: 0.4844829738140106	acc: 0.865	(9.0s)
epoch: 147	train loss: 0.49073195457458496	acc: 0.865	(9.0s)
epoch: 148	train loss: 0.31487008929252625	acc: 0.866	(9.0s)
epoch: 149	train loss: 0.3514009416103363	acc: 0.866	(9.0s)
epoch: 150	train loss: 0.4216339886188507	acc: 0.867	(9.2s)
epoch: 151	train loss: 0.41917696595191956	acc: 0.866	(9.0s)
epoch: 152	train loss: 0.44710710644721985	acc: 0.867	(8.7s)
epoch: 153	train loss: 0.3637133538722992	acc: 0.867	(8.4s)
epoch: 154	train loss: 0.4678090512752533	acc: 0.867	(8.5s)
epoch: 155	train loss: 0.42210081219673157	acc: 0.868	(8.5s)
epoch: 156	train loss: 0.4143831133842468	acc: 0.867	(8.6s)
epoch: 157	train loss: 0.4033997654914856	acc: 0.867	(8.5s)
epoch: 158	train loss: 0.34251871705055237	acc: 0.867	(8.7s)
epoch: 159	train loss: 0.481126070022583	acc: 0.868	(8.7s)
epoch: 160	train loss: 0.2451571226119995	acc: 0.868	(8.6s)
epoch: 161	train loss: 0.378325492143631	acc: 0.869	(8.7s)
epoch: 162	train loss: 0.33284562826156616	acc: 0.868	(8.9s)
epoch: 163	train loss: 0.4716275632381439	acc: 0.868	(8.7s)
epoch: 164	train loss: 0.45406273007392883	acc: 0.869	(8.7s)
epoch: 165	train loss: 0.513557493686676	acc: 0.869	(8.7s)
epoch: 166	train loss: 0.4350895285606384	acc: 0.870	(8.8s)
epoch: 167	train loss: 0.3022601902484894	acc: 0.870	(9.1s)
epoch: 168	train loss: 0.45722121000289917	acc: 0.869	(8.9s)
epoch: 169	train loss: 0.36039814352989197	acc: 0.870	(8.7s)
epoch: 170	train loss: 0.42926400899887085	acc: 0.870	(8.4s)
epoch: 171	train loss: 0.18320155143737793	acc: 0.870	(8.1s)
epoch: 172	train loss: 0.3404136002063751	acc: 0.871	(8.1s)
epoch: 173	train loss: 0.3764849007129669	acc: 0.871	(8.1s)
epoch: 174	train loss: 0.43222835659980774	acc: 0.871	(8.6s)
epoch: 175	train loss: 0.28946685791015625	acc: 0.871	(8.4s)
epoch: 176	train loss: 0.33430618047714233	acc: 0.871	(8.6s)
epoch: 177	train loss: 0.32113489508628845	acc: 0.871	(8.6s)
epoch: 178	train loss: 0.2645474970340729	acc: 0.871	(8.6s)
epoch: 179	train loss: 0.5547791719436646	acc: 0.871	(8.7s)
epoch: 180	train loss: 0.4694252908229828	acc: 0.871	(8.8s)
epoch: 181	train loss: 0.3730282783508301	acc: 0.872	(8.7s)
epoch: 182	train loss: 0.40991997718811035	acc: 0.872	(8.6s)
epoch: 183	train loss: 0.40233367681503296	acc: 0.871	(8.6s)
epoch: 184	train loss: 0.3270884156227112	acc: 0.872	(8.6s)
epoch: 185	train loss: 0.3101745843887329	acc: 0.872	(8.7s)
epoch: 186	train loss: 0.37562209367752075	acc: 0.873	(8.4s)
epoch: 187	train loss: 0.31643012166023254	acc: 0.873	(8.0s)
epoch: 188	train loss: 0.41222330927848816	acc: 0.872	(8.0s)
epoch: 189	train loss: 0.2338600605726242	acc: 0.872	(8.2s)
epoch: 190	train loss: 0.22836223244667053	acc: 0.872	(8.1s)
epoch: 191	train loss: 0.3509824872016907	acc: 0.874	(8.4s)
epoch: 192	train loss: 0.4130105972290039	acc: 0.873	(8.6s)
epoch: 193	train loss: 0.3529096245765686	acc: 0.873	(8.6s)
epoch: 194	train loss: 0.31756457686424255	acc: 0.873	(8.6s)
epoch: 195	train loss: 0.5192479491233826	acc: 0.874	(8.6s)
epoch: 196	train loss: 0.22642365097999573	acc: 0.873	(8.7s)
epoch: 197	train loss: 0.3269513249397278	acc: 0.874	(8.8s)
epoch: 198	train loss: 0.29372671246528625	acc: 0.874	(9.1s)
epoch: 199	train loss: 0.2605692744255066	acc: 0.873	(8.7s)
epoch: 200	train loss: 0.35264822840690613	acc: 0.874	(8.6s)
epoch: 201	train loss: 0.346093088388443	acc: 0.875	(8.6s)
epoch: 202	train loss: 0.32028132677078247	acc: 0.874	(8.6s)
epoch: 203	train loss: 0.296318918466568	acc: 0.875	(8.2s)
epoch: 204	train loss: 0.24855320155620575	acc: 0.876	(8.2s)
epoch: 205	train loss: 0.291926771402359	acc: 0.874	(8.0s)
epoch: 206	train loss: 0.35583528876304626	acc: 0.876	(8.0s)
epoch: 207	train loss: 0.3140466511249542	acc: 0.875	(8.0s)
epoch: 208	train loss: 0.3599260151386261	acc: 0.875	(8.3s)
epoch: 209	train loss: 0.3108195960521698	acc: 0.875	(8.4s)
epoch: 210	train loss: 0.35546809434890747	acc: 0.875	(8.6s)
epoch: 211	train loss: 0.45707789063453674	acc: 0.876	(8.4s)
epoch: 212	train loss: 0.33018773794174194	acc: 0.877	(8.2s)
epoch: 213	train loss: 0.3937377333641052	acc: 0.876	(8.0s)
epoch: 214	train loss: 0.25699156522750854	acc: 0.876	(8.0s)
epoch: 215	train loss: 0.39053699374198914	acc: 0.876	(8.0s)
epoch: 216	train loss: 0.22300148010253906	acc: 0.877	(8.2s)
epoch: 217	train loss: 0.30111315846443176	acc: 0.877	(8.5s)
epoch: 218	train loss: 0.18959368765354156	acc: 0.877	(8.3s)
epoch: 219	train loss: 0.2673446834087372	acc: 0.877	(8.3s)
epoch: 220	train loss: 0.3682502210140228	acc: 0.877	(8.3s)
epoch: 221	train loss: 0.33961883187294006	acc: 0.877	(8.3s)
epoch: 222	train loss: 0.3217923045158386	acc: 0.878	(8.6s)
epoch: 223	train loss: 0.3143124282360077	acc: 0.877	(8.8s)
epoch: 224	train loss: 0.2658977210521698	acc: 0.877	(8.7s)
epoch: 225	train loss: 0.4428533911705017	acc: 0.877	(8.7s)
epoch: 226	train loss: 0.467437744140625	acc: 0.876	(8.9s)
epoch: 227	train loss: 0.3246442973613739	acc: 0.878	(9.1s)
epoch: 228	train loss: 0.3235057294368744	acc: 0.878	(9.2s)
epoch: 229	train loss: 0.3686304986476898	acc: 0.877	(9.1s)
epoch: 230	train loss: 0.22008362412452698	acc: 0.878	(9.0s)
epoch: 231	train loss: 0.3425224721431732	acc: 0.877	(9.0s)
epoch: 232	train loss: 0.38787519931793213	acc: 0.878	(9.0s)
epoch: 233	train loss: 0.3688008487224579	acc: 0.878	(9.1s)
epoch: 234	train loss: 0.40486595034599304	acc: 0.878	(9.2s)
epoch: 235	train loss: 0.21105898916721344	acc: 0.878	(9.0s)
epoch: 236	train loss: 0.3418979048728943	acc: 0.879	(8.6s)
epoch: 237	train loss: 0.2978678047657013	acc: 0.879	(8.4s)
epoch: 238	train loss: 0.39391252398490906	acc: 0.879	(8.6s)
epoch: 239	train loss: 0.3244626224040985	acc: 0.878	(8.4s)
epoch: 240	train loss: 0.27348792552948	acc: 0.878	(8.2s)
epoch: 241	train loss: 0.25345492362976074	acc: 0.880	(7.9s)
epoch: 242	train loss: 0.2732601761817932	acc: 0.879	(8.1s)
epoch: 243	train loss: 0.34450262784957886	acc: 0.879	(7.8s)
epoch: 244	train loss: 0.38716280460357666	acc: 0.878	(8.2s)
epoch: 245	train loss: 0.2935958802700043	acc: 0.879	(7.9s)
epoch: 246	train loss: 0.3542495667934418	acc: 0.879	(8.4s)
epoch: 247	train loss: 0.3409818112850189	acc: 0.879	(7.9s)
epoch: 248	train loss: 0.24559953808784485	acc: 0.879	(7.8s)
epoch: 249	train loss: 0.21148990094661713	acc: 0.879	(7.8s)
epoch: 250	train loss: 0.35281771421432495	acc: 0.880	(7.8s)
epoch: 251	train loss: 0.2776963412761688	acc: 0.880	(7.9s)
epoch: 252	train loss: 0.29600393772125244	acc: 0.880	(7.9s)
epoch: 253	train loss: 0.2148514688014984	acc: 0.880	(8.0s)
epoch: 254	train loss: 0.32242298126220703	acc: 0.881	(7.9s)
epoch: 255	train loss: 0.39569148421287537	acc: 0.881	(7.9s)
epoch: 256	train loss: 0.21241070330142975	acc: 0.881	(7.9s)
epoch: 257	train loss: 0.2488938570022583	acc: 0.880	(7.8s)
epoch: 258	train loss: 0.32003524899482727	acc: 0.880	(7.8s)
epoch: 259	train loss: 0.23782505095005035	acc: 0.881	(7.9s)
epoch: 260	train loss: 0.25017350912094116	acc: 0.882	(8.0s)
epoch: 261	train loss: 0.234665647149086	acc: 0.880	(7.9s)
epoch: 262	train loss: 0.26755887269973755	acc: 0.881	(8.0s)
epoch: 263	train loss: 0.2920835018157959	acc: 0.882	(8.0s)
epoch: 264	train loss: 0.3224371373653412	acc: 0.881	(7.8s)
epoch: 265	train loss: 0.30716076493263245	acc: 0.881	(8.2s)
epoch: 266	train loss: 0.2688636779785156	acc: 0.881	(7.9s)
epoch: 267	train loss: 0.32171592116355896	acc: 0.882	(8.0s)
epoch: 268	train loss: 0.2866377532482147	acc: 0.881	(7.9s)
epoch: 269	train loss: 0.45595747232437134	acc: 0.881	(8.2s)
epoch: 270	train loss: 0.3356345593929291	acc: 0.881	(7.9s)
epoch: 271	train loss: 0.24501308798789978	acc: 0.882	(7.9s)
epoch: 272	train loss: 0.3013066351413727	acc: 0.883	(7.9s)
epoch: 273	train loss: 0.3298703134059906	acc: 0.883	(8.3s)
epoch: 274	train loss: 0.3340083658695221	acc: 0.881	(8.0s)
epoch: 275	train loss: 0.29752317070961	acc: 0.882	(7.9s)
epoch: 276	train loss: 0.38780850172042847	acc: 0.883	(7.9s)
epoch: 277	train loss: 0.449916273355484	acc: 0.883	(7.9s)
epoch: 278	train loss: 0.32142674922943115	acc: 0.882	(7.9s)
epoch: 279	train loss: 0.4222885072231293	acc: 0.882	(7.9s)
epoch: 280	train loss: 0.28716760873794556	acc: 0.883	(7.9s)
epoch: 281	train loss: 0.22225986421108246	acc: 0.883	(8.0s)
epoch: 282	train loss: 0.22957809269428253	acc: 0.883	(7.9s)
epoch: 283	train loss: 0.31025147438049316	acc: 0.883	(7.9s)
epoch: 284	train loss: 0.28949451446533203	acc: 0.882	(7.8s)
epoch: 285	train loss: 0.47440364956855774	acc: 0.883	(7.8s)
epoch: 286	train loss: 0.4534962773323059	acc: 0.883	(8.1s)
epoch: 287	train loss: 0.22952288389205933	acc: 0.883	(8.0s)
epoch: 288	train loss: 0.28722867369651794	acc: 0.883	(8.0s)
epoch: 289	train loss: 0.3103402256965637	acc: 0.884	(7.8s)
epoch: 290	train loss: 0.2630361318588257	acc: 0.883	(7.9s)
epoch: 291	train loss: 0.2705974578857422	acc: 0.883	(8.2s)
epoch: 292	train loss: 0.2600836455821991	acc: 0.883	(7.9s)
epoch: 293	train loss: 0.31184354424476624	acc: 0.884	(8.1s)
epoch: 294	train loss: 0.40700945258140564	acc: 0.884	(8.3s)
epoch: 295	train loss: 0.38382527232170105	acc: 0.884	(8.0s)
epoch: 296	train loss: 0.3132306635379791	acc: 0.884	(7.9s)
epoch: 297	train loss: 0.31674712896347046	acc: 0.884	(7.9s)
epoch: 298	train loss: 0.40602830052375793	acc: 0.885	(8.0s)
epoch: 299	train loss: 0.30319008231163025	acc: 0.884	(8.3s)
epoch: 300	train loss: 0.2809056341648102	acc: 0.884	(7.9s)
epoch: 301	train loss: 0.30348557233810425	acc: 0.884	(8.0s)
epoch: 302	train loss: 0.208412766456604	acc: 0.885	(8.0s)
epoch: 303	train loss: 0.2506769299507141	acc: 0.884	(7.9s)
epoch: 304	train loss: 0.323126882314682	acc: 0.885	(8.3s)
epoch: 305	train loss: 0.3539750277996063	acc: 0.884	(8.0s)
epoch: 306	train loss: 0.31566593050956726	acc: 0.884	(7.9s)
epoch: 307	train loss: 0.2931956648826599	acc: 0.885	(8.1s)
epoch: 308	train loss: 0.25472086668014526	acc: 0.885	(8.4s)
epoch: 309	train loss: 0.3438720405101776	acc: 0.884	(7.9s)
epoch: 310	train loss: 0.2632834315299988	acc: 0.885	(7.9s)
epoch: 311	train loss: 0.41368645429611206	acc: 0.885	(7.9s)
epoch: 312	train loss: 0.44707372784614563	acc: 0.886	(7.9s)
epoch: 313	train loss: 0.2642999589443207	acc: 0.885	(7.9s)
epoch: 314	train loss: 0.33086705207824707	acc: 0.885	(8.3s)
epoch: 315	train loss: 0.31216880679130554	acc: 0.885	(8.5s)
epoch: 316	train loss: 0.2628641128540039	acc: 0.886	(8.4s)
epoch: 317	train loss: 0.3043934404850006	acc: 0.885	(8.5s)
epoch: 318	train loss: 0.2671338617801666	acc: 0.885	(8.5s)
epoch: 319	train loss: 0.35227200388908386	acc: 0.885	(8.5s)
epoch: 320	train loss: 0.2987506091594696	acc: 0.886	(8.5s)
epoch: 321	train loss: 0.2970714271068573	acc: 0.886	(8.7s)
epoch: 322	train loss: 0.3101743459701538	acc: 0.886	(8.7s)
epoch: 323	train loss: 0.28631848096847534	acc: 0.886	(8.5s)
epoch: 324	train loss: 0.18879370391368866	acc: 0.885	(8.5s)
epoch: 325	train loss: 0.26815783977508545	acc: 0.886	(8.5s)
epoch: 326	train loss: 0.27045875787734985	acc: 0.885	(8.5s)
epoch: 327	train loss: 0.31949615478515625	acc: 0.886	(8.1s)
epoch: 328	train loss: 0.3403888940811157	acc: 0.886	(8.0s)
epoch: 329	train loss: 0.2793360650539398	acc: 0.886	(7.9s)
epoch: 330	train loss: 0.1778315007686615	acc: 0.886	(7.9s)
epoch: 331	train loss: 0.331330806016922	acc: 0.886	(7.9s)
epoch: 332	train loss: 0.42161422967910767	acc: 0.887	(7.9s)
epoch: 333	train loss: 0.39410823583602905	acc: 0.886	(7.9s)
epoch: 334	train loss: 0.2737511992454529	acc: 0.886	(8.0s)
epoch: 335	train loss: 0.1961444914340973	acc: 0.887	(8.1s)
epoch: 336	train loss: 0.270913302898407	acc: 0.887	(7.9s)
epoch: 337	train loss: 0.45298564434051514	acc: 0.887	(7.9s)
epoch: 338	train loss: 0.39717498421669006	acc: 0.886	(7.9s)
epoch: 339	train loss: 0.35177671909332275	acc: 0.886	(7.9s)
epoch: 340	train loss: 0.22053857147693634	acc: 0.887	(7.8s)
epoch: 341	train loss: 0.27748340368270874	acc: 0.886	(8.0s)
epoch: 342	train loss: 0.24811235070228577	acc: 0.886	(8.0s)
epoch: 343	train loss: 0.3270695209503174	acc: 0.887	(7.9s)
epoch: 344	train loss: 0.3740369379520416	acc: 0.887	(7.8s)
epoch: 345	train loss: 0.25128549337387085	acc: 0.887	(7.9s)
epoch: 346	train loss: 0.29109054803848267	acc: 0.887	(7.9s)
epoch: 347	train loss: 0.30219367146492004	acc: 0.887	(7.8s)
epoch: 348	train loss: 0.21075411140918732	acc: 0.887	(8.0s)
epoch: 349	train loss: 0.24938777089118958	acc: 0.888	(8.0s)
epoch: 350	train loss: 0.22200345993041992	acc: 0.887	(7.9s)
epoch: 351	train loss: 0.335756778717041	acc: 0.888	(7.9s)
epoch: 352	train loss: 0.21584632992744446	acc: 0.887	(7.9s)
epoch: 353	train loss: 0.2873179614543915	acc: 0.887	(7.9s)
epoch: 354	train loss: 0.30783015489578247	acc: 0.888	(7.9s)
epoch: 355	train loss: 0.28172174096107483	acc: 0.888	(8.0s)
epoch: 356	train loss: 0.3215753436088562	acc: 0.888	(8.0s)
epoch: 357	train loss: 0.37920406460762024	acc: 0.887	(7.9s)
epoch: 358	train loss: 0.30243268609046936	acc: 0.889	(7.9s)
epoch: 359	train loss: 0.3700307607650757	acc: 0.888	(7.8s)
epoch: 360	train loss: 0.3116314113140106	acc: 0.888	(7.9s)
epoch: 361	train loss: 0.2529815435409546	acc: 0.888	(7.9s)
epoch: 362	train loss: 0.2869480550289154	acc: 0.889	(8.0s)
epoch: 363	train loss: 0.39657941460609436	acc: 0.888	(8.0s)
epoch: 364	train loss: 0.2027861773967743	acc: 0.889	(7.9s)
epoch: 365	train loss: 0.2635592818260193	acc: 0.889	(7.9s)
epoch: 366	train loss: 0.432451456785202	acc: 0.889	(7.8s)
epoch: 367	train loss: 0.37957796454429626	acc: 0.888	(7.9s)
epoch: 368	train loss: 0.2702510952949524	acc: 0.889	(7.9s)
epoch: 369	train loss: 0.3293159306049347	acc: 0.889	(8.0s)
epoch: 370	train loss: 0.22030922770500183	acc: 0.889	(8.0s)
epoch: 371	train loss: 0.28434932231903076	acc: 0.889	(7.9s)
epoch: 372	train loss: 0.2479180246591568	acc: 0.889	(7.9s)
epoch: 373	train loss: 0.2927986681461334	acc: 0.889	(7.9s)
epoch: 374	train loss: 0.1973048448562622	acc: 0.889	(7.9s)
epoch: 375	train loss: 0.5287283062934875	acc: 0.890	(7.9s)
epoch: 376	train loss: 0.28987911343574524	acc: 0.889	(8.0s)
epoch: 377	train loss: 0.3480316996574402	acc: 0.889	(8.0s)
epoch: 378	train loss: 0.20402471721172333	acc: 0.889	(7.9s)
epoch: 379	train loss: 0.16474980115890503	acc: 0.889	(7.9s)
epoch: 380	train loss: 0.29071348905563354	acc: 0.890	(7.9s)
epoch: 381	train loss: 0.2972692549228668	acc: 0.889	(7.9s)
epoch: 382	train loss: 0.33012038469314575	acc: 0.889	(7.9s)
epoch: 383	train loss: 0.2766934037208557	acc: 0.890	(8.1s)
